gbifid	x	y	plant	eventdate	day	month	year
1105004436	44.41588	6.58068	lavender				
1105004231	44.41588	6.58068	lavender				
1105004222	44.41588	6.58068	lavender				
1104732417	44.41588	6.58068	lavender				
1104533073	44.41588	6.58068	lavender				
1104003837	44.41588	6.58068	lavender				
1103973275	44.41588	6.58068	lavender				
1103872579	44.41588	6.58068	lavender				
1103872555	44.41588	6.58068	lavender				
1103872496	44.41588	6.58068	lavender				
1103872440	44.41588	6.58068	lavender				
1103872439	44.41588	6.58068	lavender				
1103872429	44.41588	6.58068	lavender				
1103862987	44.41588	6.58068	lavender				
1103862910	44.41588	6.58068	lavender				
1103862826	44.41588	6.58068	lavender				
1103263641	44.41588	6.58068	lavender				
1103063515	44.41588	6.58068	lavender				
1103063480	44.41588	6.58068	lavender				
1103043993	44.41588	6.58068	lavender				
1103043991	44.41588	6.58068	lavender				
1103043971	44.41588	6.58068	lavender				
1102892790	44.41588	6.58068	lavender				
1102892788	44.41588	6.58068	lavender				
1102892779	44.41588	6.58068	lavender				
1102892761	44.41588	6.58068	lavender				
1102892744	44.41588	6.58068	lavender				
1102892741	44.41588	6.58068	lavender				
1102892727	44.41588	6.58068	lavender				
1102832192	44.41588	6.58068	lavender				
1102832188	44.41588	6.58068	lavender				
1105915154	44.41989	6.45521	lavender				
1105904694	44.41989	6.45521	lavender				
1105904635	44.41989	6.45521	lavender				
1105904612	44.41989	6.45521	lavender				
1105904604	44.41989	6.45521	lavender				
1105904592	44.41989	6.45521	lavender				
1105667108	44.41989	6.45521	lavender				
1105493327	44.41989	6.45521	lavender				
1105473539	44.41989	6.45521	lavender				
1105344469	44.41989	6.45521	lavender				
1105203670	44.41989	6.45521	lavender				
1105203662	44.41989	6.45521	lavender				
1105203645	44.41989	6.45521	lavender				
1105133207	44.41989	6.45521	lavender				
1105133118	44.41989	6.45521	lavender				
1105133034	44.41989	6.45521	lavender				
1105132933	44.41989	6.45521	lavender				
1105013975	44.41989	6.45521	lavender				
1104701974	44.41989	6.45521	lavender				
1104673558	44.41989	6.45521	lavender				
1104673523	44.41989	6.45521	lavender				
1104622209	44.41989	6.45521	lavender				
1104622126	44.41989	6.45521	lavender				
1104534356	44.41989	6.45521	lavender				
1104534341	44.41989	6.45521	lavender				
1104534328	44.41989	6.45521	lavender				
1104534325	44.41989	6.45521	lavender				
1104523986	44.41989	6.45521	lavender				
1104523932	44.41989	6.45521	lavender				
1104523920	44.41989	6.45521	lavender				
1104523916	44.41989	6.45521	lavender				
1104523907	44.41989	6.45521	lavender				
1104523892	44.41989	6.45521	lavender				
1104523882	44.41989	6.45521	lavender				
1104523864	44.41989	6.45521	lavender				
1104523856	44.41989	6.45521	lavender				
1104523836	44.41989	6.45521	lavender				
1104523826	44.41989	6.45521	lavender				
1104372940	44.41989	6.45521	lavender				
1104201950	44.41989	6.45521	lavender				
1104144034	44.41989	6.45521	lavender				
1104102141	44.41989	6.45521	lavender				
1104102064	44.41989	6.45521	lavender				
1104005031	44.41989	6.45521	lavender				
1103994212	44.41989	6.45521	lavender				
1103994203	44.41989	6.45521	lavender				
1103994151	44.41989	6.45521	lavender				
1103965068	44.41989	6.45521	lavender				
1103965039	44.41989	6.45521	lavender				
1103864448	44.41989	6.45521	lavender				
1103864437	44.41989	6.45521	lavender				
1103864426	44.41989	6.45521	lavender				
1103864417	44.41989	6.45521	lavender				
1103864393	44.41989	6.45521	lavender				
1103864372	44.41989	6.45521	lavender				
1103864369	44.41989	6.45521	lavender				
1103864353	44.41989	6.45521	lavender				
1103864276	44.41989	6.45521	lavender				
1103045077	44.41989	6.45521	lavender				
1103045075	44.41989	6.45521	lavender				
1103045063	44.41989	6.45521	lavender				
1102894308	44.41989	6.45521	lavender				
1102894301	44.41989	6.45521	lavender				
1102894276	44.41989	6.45521	lavender				
1102894234	44.41989	6.45521	lavender				
1102852675	44.41989	6.45521	lavender				
1102852663	44.41989	6.45521	lavender				
1102852656	44.41989	6.45521	lavender				
1102852644	44.41989	6.45521	lavender				
1102843760	44.41989	6.45521	lavender				
1102774439	44.41989	6.45521	lavender				
1102774367	44.41989	6.45521	lavender				
1102774354	44.41989	6.45521	lavender				
1102774321	44.41989	6.45521	lavender				
1102774292	44.41989	6.45521	lavender				
1102774282	44.41989	6.45521	lavender				
1102774222	44.41989	6.45521	lavender				
1102774132	44.41989	6.45521	lavender				
1102682367	44.41989	6.45521	lavender				
1102682342	44.41989	6.45521	lavender				
1102682330	44.41989	6.45521	lavender				
1102682294	44.41989	6.45521	lavender				
1102682277	44.41989	6.45521	lavender				
1102682253	44.41989	6.45521	lavender				
1102672492	44.41989	6.45521	lavender				
1102672488	44.41989	6.45521	lavender				
1102672487	44.41989	6.45521	lavender				
1102672469	44.41989	6.45521	lavender				
1102672410	44.41989	6.45521	lavender				
1102672367	44.41989	6.45521	lavender				
1102672366	44.41989	6.45521	lavender				
1102672355	44.41989	6.45521	lavender				
1102672347	44.41989	6.45521	lavender				
1105921836	44.42375	6.32972	lavender				
1105842883	44.42375	6.32972	lavender				
1105501074	44.42375	6.32972	lavender				
1105421115	44.42375	6.32972	lavender				
1105421079	44.42375	6.32972	lavender				
1105331069	44.42375	6.32972	lavender				
1105331068	44.42375	6.32972	lavender				
1105330935	44.42375	6.32972	lavender				
1105330905	44.42375	6.32972	lavender				
1104741748	44.42375	6.32972	lavender				
1104741642	44.42375	6.32972	lavender				
1104741622	44.42375	6.32972	lavender				
1104331621	44.42375	6.32972	lavender				
1104331615	44.42375	6.32972	lavender				
1104001709	44.42375	6.32972	lavender				
1104001707	44.42375	6.32972	lavender				
1103881280	44.42375	6.32972	lavender				
1103862174	44.42375	6.32972	lavender				
1103862104	44.42375	6.32972	lavender				
1103071855	44.42375	6.32972	lavender				
1103042069	44.42375	6.32972	lavender				
1103042063	44.42375	6.32972	lavender				
1102900932	44.42375	6.32972	lavender				
1102900912	44.42375	6.32972	lavender				
1102900908	44.42375	6.32972	lavender				
1102861434	44.42375	6.32972	lavender				
1102861359	44.42375	6.32972	lavender				
1102861302	44.42375	6.32972	lavender				
1102851606	44.42375	6.32972	lavender				
1102851550	44.42375	6.32972	lavender				
1102851536	44.42375	6.32972	lavender				
1102851506	44.42375	6.32972	lavender				
1102781301	44.42375	6.32972	lavender				
1102781254	44.42375	6.32972	lavender				
1102690883	44.42375	6.32972	lavender				
1102690845	44.42375	6.32972	lavender				
1102690815	44.42375	6.32972	lavender				
1102690742	44.42375	6.32972	lavender				
1102690699	44.42375	6.32972	lavender				
1102680924	44.42375	6.32972	lavender				
1102680921	44.42375	6.32972	lavender				
1215001326	44.42748	6.20421	lavender				
1215001308	44.42748	6.20421	lavender				
1215001305	44.42748	6.20421	lavender				
1215001295	44.42748	6.20421	lavender				
1215001279	44.42748	6.20421	lavender				
1215001246	44.42748	6.20421	lavender				
1215001225	44.42748	6.20421	lavender				
1105964039	44.42748	6.20421	lavender				
1105915160	44.42748	6.20421	lavender				
1105482431	44.42748	6.20421	lavender				
1105423844	44.42748	6.20421	lavender				
1105423764	44.42748	6.20421	lavender				
1105317170	44.42748	6.20421	lavender				
1105316939	44.42748	6.20421	lavender				
1105024415	44.42748	6.20421	lavender				
1105024402	44.42748	6.20421	lavender				
1105014257	44.42748	6.20421	lavender				
1105014236	44.42748	6.20421	lavender				
1104733617	44.42748	6.20421	lavender				
1104362472	44.42748	6.20421	lavender				
1104325478	44.42748	6.20421	lavender				
1104325439	44.42748	6.20421	lavender				
1104325420	44.42748	6.20421	lavender				
1104325397	44.42748	6.20421	lavender				
1104325350	44.42748	6.20421	lavender				
1104022643	44.42748	6.20421	lavender				
1104012542	44.42748	6.20421	lavender				
1104005045	44.42748	6.20421	lavender				
1103965013	44.42748	6.20421	lavender				
1103664143	44.42748	6.20421	lavender				
1103643364	44.42748	6.20421	lavender				
1103474834	44.42748	6.20421	lavender				
1103434862	44.42748	6.20421	lavender				
1103413357	44.42748	6.20421	lavender				
1103382880	44.42748	6.20421	lavender				
1103382839	44.42748	6.20421	lavender				
1103033602	44.42748	6.20421	lavender				
1103033548	44.42748	6.20421	lavender				
1102863481	44.42748	6.20421	lavender				
1102824590	44.42748	6.20421	lavender				
1102815072	44.42748	6.20421	lavender				
1102814873	44.42748	6.20421	lavender				
1102814846	44.42748	6.20421	lavender				
1102805173	44.42748	6.20421	lavender				
1102805146	44.42748	6.20421	lavender				
1102805137	44.42748	6.20421	lavender				
1102805118	44.42748	6.20421	lavender				
1102805112	44.42748	6.20421	lavender				
1102805091	44.42748	6.20421	lavender				
1102682220	44.42748	6.20421	lavender				
1102682218	44.42748	6.20421	lavender				
1102682217	44.42748	6.20421	lavender				
1102682201	44.42748	6.20421	lavender				
1102682200	44.42748	6.20421	lavender				
1102672463	44.42748	6.20421	lavender				
1102672447	44.42748	6.20421	lavender				
474610641	44.42998	9.01704	lavender				
1106174925	44.43106	6.07868	lavender				
1106174875	44.43106	6.07868	lavender				
1105530783	44.43106	6.07868	lavender				
1105530774	44.43106	6.07868	lavender				
1105498890	44.43106	6.07868	lavender				
1105498866	44.43106	6.07868	lavender				
1105498853	44.43106	6.07868	lavender				
1105498752	44.43106	6.07868	lavender				
1105456187	44.43106	6.07868	lavender				
1105450821	44.43106	6.07868	lavender				
1105419758	44.43106	6.07868	lavender				
1105334738	44.43106	6.07868	lavender				
1105328799	44.43106	6.07868	lavender				
1105328682	44.43106	6.07868	lavender				
1105328496	44.43106	6.07868	lavender				
1105328460	44.43106	6.07868	lavender				
1105317786	44.43106	6.07868	lavender				
1105317663	44.43106	6.07868	lavender				
1105229832	44.43106	6.07868	lavender				
1105219397	44.43106	6.07868	lavender				
1105016365	44.43106	6.07868	lavender				
1105016174	44.43106	6.07868	lavender				
1104736610	44.43106	6.07868	lavender				
1104736607	44.43106	6.07868	lavender				
1104729729	44.43106	6.07868	lavender				
1104367221	44.43106	6.07868	lavender				
1104002764	44.43106	6.07868	lavender				
1103778502	44.43106	6.07868	lavender				
1103778439	44.43106	6.07868	lavender				
1103778354	44.43106	6.07868	lavender				
1103778260	44.43106	6.07868	lavender				
1103778160	44.43106	6.07868	lavender				
1103181382	44.43106	6.07868	lavender				
1102780359	44.43106	6.07868	lavender				
1102699370	44.43106	6.07868	lavender				
1102699212	44.43106	6.07868	lavender				
474956375	44.4333	2.96194	lavender				
1214999026	44.43449	5.95314	lavender				
1214999000	44.43449	5.95314	lavender				
1214998970	44.43449	5.95314	lavender				
1106220495	44.43449	5.95314	lavender				
1106018971	44.43449	5.95314	lavender				
1106008881	44.43449	5.95314	lavender				
1106008810	44.43449	5.95314	lavender				
1106008743	44.43449	5.95314	lavender				
1105990575	44.43449	5.95314	lavender				
1105979111	44.43449	5.95314	lavender				
1105960896	44.43449	5.95314	lavender				
1105941330	44.43449	5.95314	lavender				
1105791247	44.43449	5.95314	lavender				
1105611125	44.43449	5.95314	lavender				
1105459985	44.43449	5.95314	lavender				
1105459906	44.43449	5.95314	lavender				
1105048185	44.43449	5.95314	lavender				
1105048170	44.43449	5.95314	lavender				
1105048155	44.43449	5.95314	lavender				
1105020636	44.43449	5.95314	lavender				
1105001347	44.43449	5.95314	lavender				
1105001332	44.43449	5.95314	lavender				
1105001219	44.43449	5.95314	lavender				
1105001145	44.43449	5.95314	lavender				
1105001048	44.43449	5.95314	lavender				
1105001005	44.43449	5.95314	lavender				
1105000916	44.43449	5.95314	lavender				
1105000853	44.43449	5.95314	lavender				
1104991433	44.43449	5.95314	lavender				
1104991387	44.43449	5.95314	lavender				
1104991326	44.43449	5.95314	lavender				
1104991295	44.43449	5.95314	lavender				
1104991251	44.43449	5.95314	lavender				
1104991204	44.43449	5.95314	lavender				
1104991196	44.43449	5.95314	lavender				
1104991178	44.43449	5.95314	lavender				
1104991141	44.43449	5.95314	lavender				
1104991138	44.43449	5.95314	lavender				
1104991080	44.43449	5.95314	lavender				
1104991007	44.43449	5.95314	lavender				
1104990930	44.43449	5.95314	lavender				
1104990847	44.43449	5.95314	lavender				
1104977268	44.43449	5.95314	lavender				
1104977209	44.43449	5.95314	lavender				
1104977177	44.43449	5.95314	lavender				
1104977060	44.43449	5.95314	lavender				
1104977052	44.43449	5.95314	lavender				
1104977025	44.43449	5.95314	lavender				
1104976993	44.43449	5.95314	lavender				
1104976961	44.43449	5.95314	lavender				
1104976868	44.43449	5.95314	lavender				
1104976756	44.43449	5.95314	lavender				
1104976529	44.43449	5.95314	lavender				
1104971227	44.43449	5.95314	lavender				
1104971175	44.43449	5.95314	lavender				
1104971077	44.43449	5.95314	lavender				
1104971049	44.43449	5.95314	lavender				
1104970997	44.43449	5.95314	lavender				
1104970970	44.43449	5.95314	lavender				
1104970708	44.43449	5.95314	lavender				
1104970670	44.43449	5.95314	lavender				
1104889242	44.43449	5.95314	lavender				
1104122037	44.43449	5.95314	lavender				
1104019589	44.43449	5.95314	lavender				
1214999567	44.43779	5.82758	lavender				
1214999555	44.43779	5.82758	lavender				
1214999517	44.43779	5.82758	lavender				
1214999512	44.43779	5.82758	lavender				
1214999501	44.43779	5.82758	lavender				
1214999483	44.43779	5.82758	lavender				
1214999476	44.43779	5.82758	lavender				
1214999454	44.43779	5.82758	lavender				
1214999453	44.43779	5.82758	lavender				
1106182852	44.43779	5.82758	lavender				
1106182814	44.43779	5.82758	lavender				
1106092725	44.43779	5.82758	lavender				
1106071588	44.43779	5.82758	lavender				
1106071570	44.43779	5.82758	lavender				
1106050933	44.43779	5.82758	lavender				
1106010846	44.43779	5.82758	lavender				
1106010831	44.43779	5.82758	lavender				
1105961639	44.43779	5.82758	lavender				
1105933002	44.43779	5.82758	lavender				
1105611565	44.43779	5.82758	lavender				
1105611562	44.43779	5.82758	lavender				
1105611555	44.43779	5.82758	lavender				
1105611541	44.43779	5.82758	lavender				
1105611492	44.43779	5.82758	lavender				
1105481172	44.43779	5.82758	lavender				
1105481169	44.43779	5.82758	lavender				
1105481166	44.43779	5.82758	lavender				
1105481163	44.43779	5.82758	lavender				
1105231425	44.43779	5.82758	lavender				
1105231191	44.43779	5.82758	lavender				
1105231093	44.43779	5.82758	lavender				
1105231042	44.43779	5.82758	lavender				
1105191738	44.43779	5.82758	lavender				
1105191695	44.43779	5.82758	lavender				
1105191609	44.43779	5.82758	lavender				
1105191488	44.43779	5.82758	lavender				
1105191419	44.43779	5.82758	lavender				
1104411603	44.43779	5.82758	lavender				
1104411591	44.43779	5.82758	lavender				
1104400452	44.43779	5.82758	lavender				
1104400424	44.43779	5.82758	lavender				
1104400391	44.43779	5.82758	lavender				
1104400355	44.43779	5.82758	lavender				
1104400325	44.43779	5.82758	lavender				
1104381187	44.43779	5.82758	lavender				
1104381155	44.43779	5.82758	lavender				
1104381148	44.43779	5.82758	lavender				
1104381139	44.43779	5.82758	lavender				
1104381131	44.43779	5.82758	lavender				
1104381129	44.43779	5.82758	lavender				
1104381123	44.43779	5.82758	lavender				
1104381118	44.43779	5.82758	lavender				
1104381108	44.43779	5.82758	lavender				
1104381086	44.43779	5.82758	lavender				
1104381059	44.43779	5.82758	lavender				
1104331618	44.43779	5.82758	lavender				
1104331603	44.43779	5.82758	lavender				
1104331595	44.43779	5.82758	lavender				
1104313886	44.43779	5.82758	lavender				
1104313866	44.43779	5.82758	lavender				
1104313864	44.43779	5.82758	lavender				
1104313838	44.43779	5.82758	lavender				
1104313813	44.43779	5.82758	lavender				
1104313803	44.43779	5.82758	lavender				
1104313751	44.43779	5.82758	lavender				
1104313746	44.43779	5.82758	lavender				
1104313733	44.43779	5.82758	lavender				
1104233994	44.43779	5.82758	lavender				
1104233988	44.43779	5.82758	lavender				
1104233970	44.43779	5.82758	lavender				
1104233954	44.43779	5.82758	lavender				
1104233677	44.43779	5.82758	lavender				
1103492845	44.43779	5.82758	lavender				
1103492843	44.43779	5.82758	lavender				
1103473098	44.43779	5.82758	lavender				
1103473030	44.43779	5.82758	lavender				
1103411904	44.43779	5.82758	lavender				
1103411878	44.43779	5.82758	lavender				
607796772	44.4402	1.4193	lavender				
474957008	44.4402	1.4193	lavender				
474815609	44.4402	1.4193	lavender				
474773163	44.4402	1.4193	lavender				
474748122	44.4402	1.4193	lavender				
464842038	44.4402	1.4193	lavender				
1106071447	44.44094	5.70201	lavender				
1106071388	44.44094	5.70201	lavender				
1106060589	44.44094	5.70201	lavender				
1105991088	44.44094	5.70201	lavender				
1105991005	44.44094	5.70201	lavender				
1105980479	44.44094	5.70201	lavender				
1105961596	44.44094	5.70201	lavender				
1104961948	44.44094	5.70201	lavender				
1104581861	44.44094	5.70201	lavender				
1104411592	44.44094	5.70201	lavender				
1104411537	44.44094	5.70201	lavender				
1104411521	44.44094	5.70201	lavender				
1104411518	44.44094	5.70201	lavender				
1104411441	44.44094	5.70201	lavender				
1104411422	44.44094	5.70201	lavender				
1104411343	44.44094	5.70201	lavender				
1104400475	44.44094	5.70201	lavender				
1104400450	44.44094	5.70201	lavender				
1104400427	44.44094	5.70201	lavender				
1104400399	44.44094	5.70201	lavender				
1104400394	44.44094	5.70201	lavender				
1104400370	44.44094	5.70201	lavender				
1104400360	44.44094	5.70201	lavender				
1104400321	44.44094	5.70201	lavender				
1104400315	44.44094	5.70201	lavender				
1104400308	44.44094	5.70201	lavender				
1104400263	44.44094	5.70201	lavender				
1104181665	44.44094	5.70201	lavender				
1104181661	44.44094	5.70201	lavender				
1104181576	44.44094	5.70201	lavender				
1104031788	44.44094	5.70201	lavender				
1103851870	44.44094	5.70201	lavender				
1103760627	44.44094	5.70201	lavender				
1103760555	44.44094	5.70201	lavender				
1103492801	44.44094	5.70201	lavender				
1103492794	44.44094	5.70201	lavender				
1103492782	44.44094	5.70201	lavender				
1103492770	44.44094	5.70201	lavender				
1103492765	44.44094	5.70201	lavender				
1103492761	44.44094	5.70201	lavender				
1103492715	44.44094	5.70201	lavender				
1103490944	44.44094	5.70201	lavender				
1103397411	44.44094	5.70201	lavender				
1103397401	44.44094	5.70201	lavender				
1103397398	44.44094	5.70201	lavender				
1103397386	44.44094	5.70201	lavender				
1103397385	44.44094	5.70201	lavender				
1103397384	44.44094	5.70201	lavender				
1103397382	44.44094	5.70201	lavender				
1103397335	44.44094	5.70201	lavender				
1103397334	44.44094	5.70201	lavender				
1103397087	44.44094	5.70201	lavender				
1103397060	44.44094	5.70201	lavender				
1103397055	44.44094	5.70201	lavender				
1103397036	44.44094	5.70201	lavender				
1103396993	44.44094	5.70201	lavender				
1103396982	44.44094	5.70201	lavender				
1103396978	44.44094	5.70201	lavender				
1103396954	44.44094	5.70201	lavender				
1103396943	44.44094	5.70201	lavender				
1103396928	44.44094	5.70201	lavender				
1103396915	44.44094	5.70201	lavender				
1103396913	44.44094	5.70201	lavender				
1103396898	44.44094	5.70201	lavender				
1103396876	44.44094	5.70201	lavender				
1103396861	44.44094	5.70201	lavender				
1103396853	44.44094	5.70201	lavender				
1103396850	44.44094	5.70201	lavender				
1103396815	44.44094	5.70201	lavender				
1103396807	44.44094	5.70201	lavender				
1103383236	44.44094	5.70201	lavender				
1103383223	44.44094	5.70201	lavender				
1103383202	44.44094	5.70201	lavender				
1103383193	44.44094	5.70201	lavender				
1103383192	44.44094	5.70201	lavender				
1103383189	44.44094	5.70201	lavender				
1103383186	44.44094	5.70201	lavender				
1103383181	44.44094	5.70201	lavender				
1103383177	44.44094	5.70201	lavender				
1103383174	44.44094	5.70201	lavender				
1103383163	44.44094	5.70201	lavender				
1103383162	44.44094	5.70201	lavender				
1103383157	44.44094	5.70201	lavender				
1103383153	44.44094	5.70201	lavender				
1103383150	44.44094	5.70201	lavender				
1103383145	44.44094	5.70201	lavender				
1103383144	44.44094	5.70201	lavender				
1103383126	44.44094	5.70201	lavender				
1103383125	44.44094	5.70201	lavender				
1103259782	44.44094	5.70201	lavender				
1103259757	44.44094	5.70201	lavender				
1102831641	44.44094	5.70201	lavender				
1102831634	44.44094	5.70201	lavender				
1102831630	44.44094	5.70201	lavender				
1102831593	44.44094	5.70201	lavender				
1102831592	44.44094	5.70201	lavender				
1106110727	44.44395	5.57643	lavender				
1106110611	44.44395	5.57643	lavender				
1106092643	44.44395	5.57643	lavender				
1106092566	44.44395	5.57643	lavender				
1106060663	44.44395	5.57643	lavender				
1106045468	44.44395	5.57643	lavender				
1106045466	44.44395	5.57643	lavender				
1106045412	44.44395	5.57643	lavender				
1106045409	44.44395	5.57643	lavender				
1106026968	44.44395	5.57643	lavender				
1105980674	44.44395	5.57643	lavender				
1105951317	44.44395	5.57643	lavender				
1105951299	44.44395	5.57643	lavender				
1105951292	44.44395	5.57643	lavender				
1105951289	44.44395	5.57643	lavender				
1105951276	44.44395	5.57643	lavender				
1105951266	44.44395	5.57643	lavender				
1105951248	44.44395	5.57643	lavender				
1105951231	44.44395	5.57643	lavender				
1105951226	44.44395	5.57643	lavender				
1105041055	44.44395	5.57643	lavender				
1105040980	44.44395	5.57643	lavender				
1105028233	44.44395	5.57643	lavender				
1105028219	44.44395	5.57643	lavender				
1105028211	44.44395	5.57643	lavender				
1104999086	44.44395	5.57643	lavender				
1104998857	44.44395	5.57643	lavender				
1104998782	44.44395	5.57643	lavender				
1104998781	44.44395	5.57643	lavender				
1104998766	44.44395	5.57643	lavender				
1104998721	44.44395	5.57643	lavender				
1104998695	44.44395	5.57643	lavender				
1104998635	44.44395	5.57643	lavender				
1104998564	44.44395	5.57643	lavender				
1104891477	44.44395	5.57643	lavender				
1104891111	44.44395	5.57643	lavender				
1104891089	44.44395	5.57643	lavender				
1104891017	44.44395	5.57643	lavender				
1104890851	44.44395	5.57643	lavender				
1104890612	44.44395	5.57643	lavender				
1104578317	44.44395	5.57643	lavender				
1104578272	44.44395	5.57643	lavender				
1104492608	44.44395	5.57643	lavender				
1104491349	44.44395	5.57643	lavender				
1104407101	44.44395	5.57643	lavender				
1104407046	44.44395	5.57643	lavender				
1103751352	44.44395	5.57643	lavender				
1103486825	44.44395	5.57643	lavender				
1103486784	44.44395	5.57643	lavender				
1103486767	44.44395	5.57643	lavender				
1103486755	44.44395	5.57643	lavender				
1103486612	44.44395	5.57643	lavender				
1103415660	44.44395	5.57643	lavender				
1103415642	44.44395	5.57643	lavender				
1103415630	44.44395	5.57643	lavender				
1103415605	44.44395	5.57643	lavender				
1103415596	44.44395	5.57643	lavender				
1103415576	44.44395	5.57643	lavender				
1103415567	44.44395	5.57643	lavender				
1103415562	44.44395	5.57643	lavender				
1103415536	44.44395	5.57643	lavender				
1103415530	44.44395	5.57643	lavender				
1103415528	44.44395	5.57643	lavender				
1103415495	44.44395	5.57643	lavender				
1103415492	44.44395	5.57643	lavender				
1103415484	44.44395	5.57643	lavender				
1103415483	44.44395	5.57643	lavender				
1103415467	44.44395	5.57643	lavender				
1103415453	44.44395	5.57643	lavender				
1103415452	44.44395	5.57643	lavender				
1103415404	44.44395	5.57643	lavender				
1103415397	44.44395	5.57643	lavender				
1103415367	44.44395	5.57643	lavender				
1103397480	44.44395	5.57643	lavender				
1103397434	44.44395	5.57643	lavender				
1103397432	44.44395	5.57643	lavender				
1103397426	44.44395	5.57643	lavender				
1103397404	44.44395	5.57643	lavender				
1103397390	44.44395	5.57643	lavender				
1103397383	44.44395	5.57643	lavender				
1103397332	44.44395	5.57643	lavender				
1103397312	44.44395	5.57643	lavender				
1103397300	44.44395	5.57643	lavender				
1103397275	44.44395	5.57643	lavender				
1103397264	44.44395	5.57643	lavender				
1103397263	44.44395	5.57643	lavender				
1103397260	44.44395	5.57643	lavender				
1103397250	44.44395	5.57643	lavender				
1103397242	44.44395	5.57643	lavender				
1103397240	44.44395	5.57643	lavender				
1103397230	44.44395	5.57643	lavender				
1103397213	44.44395	5.57643	lavender				
1103397202	44.44395	5.57643	lavender				
1103397194	44.44395	5.57643	lavender				
1103397044	44.44395	5.57643	lavender				
1103397043	44.44395	5.57643	lavender				
1103397017	44.44395	5.57643	lavender				
1103396997	44.44395	5.57643	lavender				
1103396914	44.44395	5.57643	lavender				
1103396909	44.44395	5.57643	lavender				
1103396895	44.44395	5.57643	lavender				
1103396883	44.44395	5.57643	lavender				
1103396859	44.44395	5.57643	lavender				
1103396857	44.44395	5.57643	lavender				
1103386647	44.44395	5.57643	lavender				
1103386626	44.44395	5.57643	lavender				
1103386603	44.44395	5.57643	lavender				
1103386590	44.44395	5.57643	lavender				
1103386588	44.44395	5.57643	lavender				
1103386577	44.44395	5.57643	lavender				
1103386573	44.44395	5.57643	lavender				
1103386570	44.44395	5.57643	lavender				
1103386562	44.44395	5.57643	lavender				
1103386555	44.44395	5.57643	lavender				
1103386533	44.44395	5.57643	lavender				
1103265734	44.44395	5.57643	lavender				
1103265718	44.44395	5.57643	lavender				
1103265707	44.44395	5.57643	lavender				
1103265699	44.44395	5.57643	lavender				
1103265687	44.44395	5.57643	lavender				
1102997060	44.44395	5.57643	lavender				
1102997007	44.44395	5.57643	lavender				
1102997005	44.44395	5.57643	lavender				
1102997004	44.44395	5.57643	lavender				
1102996991	44.44395	5.57643	lavender				
1102736395	44.44395	5.57643	lavender				
1101868265	44.44395	5.57643	lavender				
1101830381	44.44395	5.57643	lavender				
1101807525	44.44395	5.57643	lavender				
1101807464	44.44395	5.57643	lavender				
1101807457	44.44395	5.57643	lavender				
1101706874	44.44395	5.57643	lavender				
1101706821	44.44395	5.57643	lavender				
1101706815	44.44395	5.57643	lavender				
1101706814	44.44395	5.57643	lavender				
1101706801	44.44395	5.57643	lavender				
1101706774	44.44395	5.57643	lavender				
1101701126	44.44395	5.57643	lavender				
1101701094	44.44395	5.57643	lavender				
1106315242	44.44681	5.45083	lavender				
1106044094	44.44681	5.45083	lavender				
1106044074	44.44681	5.45083	lavender				
1106044054	44.44681	5.45083	lavender				
1105983117	44.44681	5.45083	lavender				
1105244575	44.44681	5.45083	lavender				
1105083104	44.44681	5.45083	lavender				
1104764501	44.44681	5.45083	lavender				
1104552874	44.44681	5.45083	lavender				
1104552873	44.44681	5.45083	lavender				
1103986416	44.44681	5.45083	lavender				
1103754020	44.44681	5.45083	lavender				
1103744839	44.44681	5.45083	lavender				
1103412392	44.44681	5.45083	lavender				
1103412391	44.44681	5.45083	lavender				
1103412390	44.44681	5.45083	lavender				
1103412380	44.44681	5.45083	lavender				
1103412374	44.44681	5.45083	lavender				
1103412352	44.44681	5.45083	lavender				
1103412330	44.44681	5.45083	lavender				
1103392343	44.44681	5.45083	lavender				
1103392319	44.44681	5.45083	lavender				
1103392298	44.44681	5.45083	lavender				
1103392236	44.44681	5.45083	lavender				
1103392202	44.44681	5.45083	lavender				
1103323953	44.44681	5.45083	lavender				
1103323918	44.44681	5.45083	lavender				
1103323866	44.44681	5.45083	lavender				
1103263333	44.44681	5.45083	lavender				
1103263328	44.44681	5.45083	lavender				
1103263311	44.44681	5.45083	lavender				
1102994609	44.44681	5.45083	lavender				
1102994602	44.44681	5.45083	lavender				
1102994592	44.44681	5.45083	lavender				
1102753853	44.44681	5.45083	lavender				
1102753835	44.44681	5.45083	lavender				
1102753815	44.44681	5.45083	lavender				
1102753813	44.44681	5.45083	lavender				
1102753800	44.44681	5.45083	lavender				
1102747810	44.44681	5.45083	lavender				
1102747772	44.44681	5.45083	lavender				
1102747769	44.44681	5.45083	lavender				
1102747747	44.44681	5.45083	lavender				
1102747739	44.44681	5.45083	lavender				
1102747736	44.44681	5.45083	lavender				
1102747734	44.44681	5.45083	lavender				
1102747727	44.44681	5.45083	lavender				
1102484154	44.44681	5.45083	lavender				
1101774210	44.44681	5.45083	lavender				
1101774199	44.44681	5.45083	lavender				
1101774175	44.44681	5.45083	lavender				
1101774158	44.44681	5.45083	lavender				
1101774145	44.44681	5.45083	lavender				
1101742168	44.44681	5.45083	lavender				
1101742145	44.44681	5.45083	lavender				
1101742132	44.44681	5.45083	lavender				
1101742124	44.44681	5.45083	lavender				
